id,titulo,trecho,classe_candidata_fraca,classe
414948,Mês da Infância Protegida: políticas judiciárias protegem e asseguram direitos fundamentais,"O incentivo à articulação entre os órgãos do sistema de justiça que atuam na rede de proteção à criança e ao adolescente está no foco de atuação do Conselho Nacional de Justiça (CNJ) durante este mês de maio. Ao lançar a primeira edição do Mês da Infância Protegida , o CNJ atua para destacar políticas judiciárias e práticas de enfrentamento das violências e para assegurar celeridade da resposta ju",6,
409829,Mitos que silenciam: TJSC lança série no Instagram sobre violência doméstica,"A violência doméstica costuma começar de forma silenciosa, muitas vezes sustentada por frases naturalizadas no cotidiano. Expressões como “em briga de marido e mulher ninguém mete a colher” e “se fosse tão ruim assim, ela já teria saído de casa” contribuem para perpetuar o silêncio, proteger o agressor e isolar a vítima, fatores que tornam a violência menos visível. Para enfrentar esse cenário, o ",4,
410142,Nota da Corregedoria Nacional de Justiça sobre ação no TJAL,"Nota à imprensa — Corregedoria Nacional de Justiça A Corregedoria Nacional de Justiça informa que deu início, no presente dia (13/4/2026), a uma correição extraordinária em específicos processos em tramitação no gabinete do desembargador Carlos Cavalcanti de Albuquerque Filho, integrante do Tribunal de Justiça de Alagoas (TJAL). A medida visa fiscalizar a regularidade dos mencionados processos sob",8,
400593,Justiça Eleitoral do Rio de Janeiro investe no reflorestamento da Mata Atlântica,"O noroeste do Rio de Janeiro é uma das regiões com menor renda per capita e de maior desmatamento da Mata Atlântica na comparação com outras áreas do estado. Dados oficiais revelam que as áreas degradadas pela agricultura e pela pecuária na região podem chegar a 93%. Uma das formas de reduzir o impacto da destruição desse bioma, que é um dos mais ricos em espécies do mundo, é o incentivo a projeto",7,
417102,Ferramenta criada por servidores do Judiciário ganha lançamento oficial nesta quinta-feira (18),"Magistrados, servidores e assessores terão a oportunidade de conhecer, nesta quinta-feira (18 de junho), às 9h, no Fórum da Capital, em Cuiabá, a OMNIA, ferramenta de inteligência artificial desenvolvida por servidores do Poder Judiciário de Mato Grosso para apoiar a gestão da produtividade das unidades judiciárias. O lançamento oficial marca o início da implantação estadual da solução, criada pel",1,
416340,CNJ lança cartilha sobre gestão de resíduos sólidos na Semana da Pauta Verde,"Ao anunciar a abertura da segunda edição da Semana da Pauta Verde, iniciada na última segunda-feira (8) e que segue até o dia 12 de junho, o conselheiro Ilan Presser lançou a Cartilha de Gestão de Resíduos Sólidos durante a 9ª Sessão Ordinária do Conselho Nacional de Justiça (CNJ), na terça-feira (9/6). A publicação começou a ser desenvolvida na gestão da então conselheira Daniela Madeira e integr",7,
410690,Justiça Eleitoral do TO orienta sobre inclusão do nome social no título de eleitor,"O nome social é a forma pela qual pessoas travestis e transexuais se identificam e são reconhecidas socialmente. Em compromisso com o respeito à identidade de eleitoras e eleitores, a Justiça Eleitoral do Tocantins orienta que a inclusão do nome social pode ser feita no momento do alistamento ou na atualização dos dados cadastrais, mediante autodeclaração. A medida assegura o reconhecimento da ide",0,
403886,Ceará inicia fase de homologação para implantar a Plataforma Socioeducativa,"O Tribunal de Justiça do Ceará (TJCE) recebe, a partir desta segunda-feira (9/2), uma equipe do Conselho Nacional de Justiça (CNJ) para iniciar a homologação da Plataforma Socioeducativa (PSE). O objetivo da missão, que segue até a próxima quinta-feira (12), é definir padrões e ajustes necessários para a utilização da ferramenta, que funciona de forma integrada ao Processo Judicial Eletrônico (PJe",5,
413775,Tribunal de Goiás celebra casamento comunitário LGBTQIA+ com 106 casais,"O Tribunal de Justiça de Goiás (TJGO), em parceria com a Corregedoria do Foro Extrajudicial (Cogex) e o Comitê de Equidade e Diversidade de Gênero, promoverá, nesta quinta-feira (21/5), às 17 horas, na área externa do Fórum Cível da Comarca de Goiânia, a 2ª edição do Casamento Comunitário gratuito para 106 casais LGBTQIA+. A celebração oferece, gratuitamente, o acesso ao registro de casamento civi",0,
415059,Fachin defende comunicação do Judiciário como instrumento de confiança e democracia,"“A comunicação do Judiciário vai além da simples transmissão de informações. Ela implica construir confiança, garantir a compreensão das decisões e fortalecer a democracia brasileira.” A afirmação é do presidente do Conselho Nacional de Justiça (CNJ) e do Supremo Tribunal Federal (STF), ministro Edson Fachin, durante a abertura do 5º Encontro Nacional de Comunicação do Poder Judiciário, na manhã d",3,
409526,Webinário do CNJ reforça integração entre Judiciário e Ligue 180 para proteger mulheres,"A articulação entre o canal Ligue 180 e o sistema de Justiça foi apontada como essencial para garantir a efetividade da rede de proteção à mulher. O tema marcou o webinário “Acesso à Proteção e Qualificação da Resposta Judicial”, promovido pelo Conselho Nacional de Justiça (CNJ) em parceria com o Ministério das Mulheres, que reuniu especialistas e magistrados de todo o país para discutir caminhos ",4,
402473,Justiça Federal no Amapá instala Ecoponto para descarte de vidro,"A Seção Judiciária do Amapá (SJAP) instalou um novo Ecoponto exclusivo para o descarte de vidro. A iniciativa, realizada em parceria com o Serviço Brasileiro de Apoio às Micro e Pequenas Empresas (Sebrae), busca fortalecer a sustentabilidade e a responsabilidade socioambiental. O projeto visa reduzir os impactos ambientais causados pelo descarte incorreto de resíduos, promover a coleta seletiva e ",7,
400762,Produtividade: TJPI encerra 2025 com mais de 400 mil processos baixados,"O Tribunal de Justiça do Piauí (TJPI) concluiu o ano de 2025 com a baixa de 418.036 processos, resultado que consolida uma trajetória de crescimento contínuo e reforça a política institucional de enfrentamento ao acervo processual. O desempenho alcançado rendeu ao TJPI reconhecimento nacional por boas práticas de gestão, além de impactos concretos na prestação jurisdicional e na qualidade dos serv",2,
400173,Política de precatórios do CNJ tem foco na transparência e na previsibilidade de pagamentos,"A Agência CNJ de Notícias publica uma série de reportagens que consolidam as diretrizes e as ações do Conselho Nacional de Justiça (CNJ) voltadas ao aperfeiçoamento contínuo dos serviços da Justiça. Cada linha de atuação está ligada ao mandato de uma conselheira ou de um conselheiro, cujos destaques do trabalho serão aqui apresentados. Uma pessoa se machuca em uma obra pública que estava sendo fei",9,
414066,Justiça Estadual ultrapassa 1 milhão de atos processuais em 2026,"Nos primeiros cinco meses de 2026, o Tribunal de Justiça de Pernambuco (TJPE) já realizou mais de 1 milhão de atos processuais. O número é do Decisômetro, ferramenta tecnológica criada para permitir que a população acompanhe a produtividade do Judiciário estadual. Até a manhã desta quarta-feira (20/5), foram 260.816 decisões, 416.825 despachos e 153.100 julgamentos no 1º Grau; 21.497 decisões, 72.",1,
414404,Plenário do CNJ analisa na próxima terça (26) resolução que cria contracheque único para magistrados,"O Conselho Nacional de Justiça (CNJ) vai analisar, na próxima terça-feira (26/5), resolução que estabelece a obrigatoriedade do chamado “contracheque único” para a magistratura em todo o país. A medida decorre do cumprimento das recentes decisões do Supremo Tribunal Federal (STF) em ações que discutem a transparência remuneratória e a observância do teto constitucional no âmbito do Poder Judiciári",9,
413239,Rede de inteligência da 1ª Região debate desafios da implementação da LGPD no Judiciário,"Perspectivas e desafios na aplicação da Lei Geral de Proteção de Dados Pessoais (LGPD) pelo Poder Judiciário foi o tema da reunião promovida pela Rede de Inteligência da 1ª Região (Reint1), realizada no dia 5 de maio de 2026. O encontro reuniu magistradas(os), servidoras(es) e especialistas para refletirem sobre os avanços e os riscos envolvidos no tratamento de dados pessoais em processos judicia",1,
416111,CNJ recebe seminário sobre judicialização da defesa da concorrência no Brasil,"Os desafios da judicialização da política de defesa da concorrência no Brasil serão tema do seminário Defesa da Concorrência em Juízo , marcado para os dias 11 e 12 de junho. Promovido pelo Conselho Nacional de Justiça (CNJ), em parceria com o Conselho Nacional do Ministério Público (CNMP), o Conselho Administrativo de Defesa Econômica (Cade) e a Advocacia-Geral da União (AGU), o evento reunirá es",3,
413746,Dia de Combate ao Abuso Sexual de Crianças tem ações de proteção infantojuvenil em todo o país,"Neste 18 de maio, Dia Nacional de Combate ao Abuso e à Exploração Sexual de Crianças e Adolescentes, o Conselho Nacional de Justiça (CNJ) reforça ações voltadas à proteção da infância e da juventude e ao fortalecimento da rede de atendimento em todo o país. As iniciativas integram o programa “Mês da Infância Protegida”, coordenado pelo CNJ em articulação com tribunais, Ministério Público, Defensor",6,
409927,Semana de Cultura promove visitas a museus e destaca arte feita por pessoas privadas de liberdade,"Um percurso que atravessou a cidade e proporcionou experiências inéditas de contato com a arte, tanto para quem assistiu quanto para quem participou. No terceiro dia da Semana de Cultura no Sistema Prisional, as atividades ultrapassaram as unidades prisionais e se estenderam por diferentes espaços do Rio de Janeiro, articulando leitura, criação e circulação cultural entre pessoas privadas de liber",5,
412610,5º Fonape: primeiro dia traz experiências internacionais sobre Justiça Restaurativa,"O primeiro dia do 5º Fórum Nacional de Alternativas Penais (Fonape) reuniu especialistas do Brasil e do exterior para discutir o papel da Justiça Restaurativa na superação da crise do sistema prisional. Depois da participação do ministro Edson Fachin , os debates apontaram a necessidade de enxergar a Justiça Restaurativa não apenas como uma técnica de mediação, mas como ferramenta válida para a po",5,
406343,"Observatório inicia 2026 acompanhando casos relacionados a conflitos fundiários, tragédias e crimes dolosos","Membros do Conselho Nacional de Justiça (CNJ), do Conselho Nacional do Ministério Público (CNMP), da Defensoria Pública da União (DPU) e do Ministério da Justiça e Cidadania estiveram reunidos, na quarta-feira (4/3), na sede do CNJ, em Brasília, para a primeira reunião de 2026 do Observatório de Causas de Grande Repercussão (OCGR). Criado em 2019, o grupo monitora casos de alta complexidade e arti",3,
409832,Observatório do Judiciário acompanha avanço em processos de grande repercussão no RJ,"Processos judiciais de forte impacto social no país estiveram no centro da reunião do Observatório de Casos de Grande Repercussão (OCGR), realizada nesta quinta-feira (9/4), no Tribunal de Justiça do Rio de Janeiro (TJRJ). O colegiado formado pelo Conselho Nacional de Justiça (CNJ) e o Conselho Nacional do Ministério Público (CNMP) discutiu o andamento de investigações e ações penais relacionadas ",3,
413220,Guilherme Feliciano recebe homenagens em última sessão como conselheiro do CNJ,"O Plenário do Conselho Nacional de Justiça (CNJ) prestou homenagem, nesta terça-feira (12/5), ao conselheiro Guilherme Feliciano. A atuação do magistrado da Justiça do Trabalho no órgão foi marcada pela defesa da sustentabilidade, da inclusão, da acessibilidade e da valorização das carreiras do Poder Judiciário. Feliciano encerra seu mandato após integrar o CNJ desde 2024. Na abertura da homenagem",3,
411810,Pesquisa do CNJ ouve trabalhadoras e trabalhadores do Judiciário sobre cuidados,"O Conselho Nacional de Justiça (CNJ) lançou nessa segunda-feira (27/04) uma pesquisa nacional para compreender como as responsabilidades de cuidado — com crianças, familiares idosos, pessoas com deficiência e a própria saúde, por exemplo — afetam a vida profissional das trabalhadoras e dos trabalhadores do Poder Judiciário. A iniciativa é do Grupo de Trabalho de Cuidados (GT de Cuidados), criado p",2,
413445,Paz nas Arenas: TJ de Minas integra comitiva para visita técnica em Salvador,"O Grupo de Trabalho (GT) “Paz nas Arenas”, do Conselho Nacional de Justiça (CNJ), realizou visita técnica à Arena Fonte Nova, em Salvador (BA). A atividade foi realizada no dia 9/5, durante a partida entre Esporte Clube Bahia e Cruzeiro Esporte Clube, válida pelo Campeonato Brasileiro. Além de acompanhar o jogo, a comitiva percorreu diferentes áreas do estádio para observar procedimentos ligados à",4,
406884,CNJ e TJPR firmam cooperação para criação do Programa Brasil Lilás de prevenção à violência de gênero,"O Conselho Nacional de Justiça (CNJ) e o Tribunal de Justiça do Estado do Paraná (TJPR) firmaram acordo de cooperação técnica para a criação e a expansão do Programa Brasil Lilás, iniciativa voltada à promoção de ações educativas de prevenção à violência de gênero em âmbito nacional. O acordo foi assinado pelo presidente do CNJ e do Supremo Tribunal Federal, Ministro Luiz Edson Fachin, e pela pres",4,
406494,Conselho Consultivo do CNJ discute temáticas para pesquisas sobre o Judiciário,"O Conselho Consultivo do Departamento de Pesquisas Judiciárias (DPJ) do Conselho Nacional de Justiça (CNJ) discutiu, nesta quinta-feira (5/3), iniciativas de pesquisa relacionadas ao funcionamento do Sistema de Justiça. O encontro foi conduzido pelo coordenador do colegiado, Fernando Facury Scaff, e contou com a participação da secretária-geral do CNJ, Clara Mota, além de integrantes do conselho. ",9,
402659,"TJMS economiza mais de R$ 4,7 milhões em 2025 com uso de energia fotovoltaica","O investimento do Poder Judiciário de Mato Grosso do Sul em energia limpa consolidou resultados expressivos ao longo de 2025, alcançando uma economia de mais de R$ 4,7 milhões nos custos de eletricidade. Por meio da operação de 54 sistemas fotovoltaicos instalados em diversas unidades, o TJMS gerou cerca de 9,5 milhões de kWh no último ano, suprindo quase a totalidade do consumo efetivo do Judiciá",7,
407320,Usina solar inaugurada em Santarém suprirá 60% da energia do TRE-PA,"O Tribunal Regional Eleitoral do Pará (TRE-PA) inaugurou, no fim de fevereiro, em Santarém, no oeste paraense, a Usina Fotovoltaica Diogo Seixas Condurú. O empreendimento representa um marco para a economia e a sustentabilidade do Tribunal, com capacidade para atender 60% do consumo de energia elétrica da sede e das 101 Zonas Eleitorais do estado. O complexo ocupa uma área de 14 mil m² e conta com",7,
411367,Repórter Justiça desta quinta (23/4) destaca cenário de imóveis abandonados no Brasil,"O programa Repórter Justiça, produzido pela TV Justiça em parceria com o Conselho Nacional de Justiça, aborda, nesta quinta-feira (23/4), um problema estrutural que reflete diretamente na organização das cidades e no acesso aos direitos: o abandono de imóveis no Brasil. Atualmente, mais de 11 milhões de imóveis estão desocupados no país, segundo dados do Instituto Brasileiro de Geografia e Estatís",0,
406664,“Registre-se!” leva documentação a mil indígenas no Vale do Javari (AM),"Mais de 1,3 mil indígenas da etnia Kanamari tiveram acesso à emissão e regularização de documentos civis durante o mutirão “Registre-se — Brasil Parente”, realizado na aldeia Massapê, no Vale do Javari (AM), entre os dias 3 e 5 de março de 2026. A ação, promovida pelo Conselho Nacional de Justiça (CNJ) com a colaboração da Corregedoria-Geral de Justiça do Amazonas (CGJ-AM), levou serviços essencia",0,
413335,Delegação de Angola vem ao Brasil para diálogo judicial entre os dois países,"Com o objetivo de fortalecer o intercâmbio judicial e a cooperação entre os dois países, representantes do Tribunal Supremo e dos Tribunais das Relações de Angola estarão em missão oficial no Brasil a partir desta quarta-feira (13). Os magistrados angolanos, que permanecem no país até o dia 19, participarão do 1º Diálogo Judicial entre Brasil e Angola , com atividades no Rio de Janeiro e em Brasíl",3,
416918,Um ano de balcão visual: saiba como funciona projeto de acessibilidade em Libras,"Com mais de um ano de nacionalização, o Balcão Visual é um projeto que visa oferecer acessibilidade a pessoas surdas na Justiça do Trabalho. Gratuito e feito por servidores dos Tribunais Regionais do Trabalho da 7ª, 9ª, 13ª, 15ª, 16ª e 18ª Regiões (Ceará, Paraná, Paraíba, Maranhão e Goiás, respectivamente), o atendimento em Libras pode ser acessado de segunda a sexta-feira, das 12h às 16h. Para te",5,
409792,"CNJ abre no Rio agenda sobre violência de Estado com participação da sociedade civil, de vítimas e familiares","O Conselho Nacional de Justiça (CNJ) iniciou, na terça-feira (8/4), no Rio de Janeiro, uma agenda de trabalho do Observatório dos Direitos Humanos (ODH) voltada ao fortalecimento da atuação do Poder Judiciário em casos envolvendo violência de Estado. Com programação até sexta-feira (10/4), as atividades contam com a participação de representantes de órgãos do sistema de justiça, da sociedade civil",3,
412740,5º Fonape: último dia debate caminhos para integrar Justiça Restaurativa ao sistema penal,"Após um primeiro dia dedicado ao papel da Justiça Restaurativa na superação da crise do sistema prisional, o segundo e último dia do 5º Fórum Nacional de Alternativas Penais (Fonape) debateu formas de aplicar essa abordagem no sistema de justiça criminal brasileiro. Juristas e especialistas defenderam a integração da Justiça Restaurativa às estruturas institucionais e destacaram a necessidade de u",3,
406754,Pesquisas sobre feminicídio e atendimento às vítimas pautam seminário do CNJ,"A violência doméstica e familiar contra a mulher será o tema do segundo evento do ano do Seminário de Pesquisas Empíricas Aplicadas às Políticas Judiciárias, promovido pelo Conselho Nacional de Justiça (CNJ). O encontro acontece nesta quinta-feira (12/3), a partir das 17h, com apresentação de pesquisas sobre diferentes aspectos do enfrentamento à violência de gênero. O seminário reúne quatro estud",4,
414853,"Em novo processo, juiz de Roraima responderá por suspeita de venda de sentenças","O Plenário do Conselho Nacional de Justiça (CNJ) decidiu, por unanimidade, abrir um novo processo administrativo disciplinar (PAD) contra o juiz do Tribunal de Justiça de Roraima (TJRR) Aluízio Ferreira Vieira. As novas investigações são ligadas a supostas irregularidades reveladas durante a Operação Fullone, realizada pela Polícia Federal com autorização do Superior Tribunal de Justiça (STJ), em ",8,
405589,Nota à imprensa: afastamento do desembargador Magid Láuar,"A Corregedoria Nacional de Justiça (CNJ) determinou, nesta sexta-feira, 27 de fevereiro, o afastamento imediato das funções do desembargador Magid Nauef Láuar, desembargador integrante da 9ª Câmara Criminal do Tribunal de Justiça de Minas Gerais. A partir de investigação preliminar conduzida pelo órgão para apurar indícios de teratologia em decisão proferida pelo requerido, a qual gerou forte cons",8,
406878,Encontro reforça o compromisso institucional com população em situação de rua,"O Conselho Nacional de Justiça (CNJ) realizou, na manhã da terça-feira (10/3), em Brasília, a abertura do segundo dia de atividades da Rede PopRuaJud 2026 — iniciativa voltada à Política Nacional de Atenção às Pessoas em Situação de Rua e suas interseccionalidades. O encontro reuniu representantes do sistema de Justiça, órgãos públicos e movimentos sociais para discutir estratégias e construir o P",0,
414060,Da rua para o lar: menino de cinco anos ganha família após ação do PopRuaJud,"Até pouco tempo atrás, o pequeno L.G., de apenas cinco anos, vivia em situação de vulnerabilidade social, sem estabilidade e longe da proteção que toda criança merece e deve ter. Hoje, a realidade é outra: ele ganhou o sobrenome do pai na certidão de nascimento, passou a morar em um lar definitivo, está frequentando a escola e voltou a sorrir. A mudança aconteceu graças a uma atuação conjunta do P",6,
400765,"Projeto sobre combate ao trabalho escravo atendeu a mais de 2,6 mil pessoas em 2025","O projeto Caminhos da Liberdade, coordenado pelo Tribunal Regional do Trabalho da 16ª Região (TRT-16), no Maranhão, atendeu a 2.658 pessoas em 15 cidades. Foram realizadas palestras e rodas de conversas para estudantes quilombolas da educação de jovens e adultos do ensino médio e a comunidade em geral, incluindo guias de turismo e outros profissionais. Além da Capital, São Luís, as cidades de Barr",6,
407138,Tribunais da Região Sul debatem sustentabilidade e gestão de crises socioambientais no Poder Judiciário,"Representantes de tribunais da Região Sul participam, até esta sexta-feira (13), da 2ª Semana Nacional de Sustentabilidade do Poder Judiciário – Região Sul, realizada em Porto Alegre (RS). O evento ocorre na Escola Superior do Tribunal Regional Federal da 4ª Região (TRF-4) e reúne magistrados, gestores e especialistas para discutir práticas de sustentabilidade e de gestão de crises socioambientais",7,
410916,"Programa voltado à cidadania de pessoas em situação de rua é lançado pelo CNJ, com mutirão nacional","Garantir documentos de registro civil para pessoas em situação de rua. Esse é o foco de uma nova frente de trabalho do Conselho Nacional de Justiça (CNJ), por meio da Corregedoria Nacional. É o Registre-se Pop Rua , que será lançado no próximo dia 27/4, no Pavilhão do Parque da Cidade, em Brasília (DF), em parceria com a Seção Judiciária do Distrito Federal do Tribunal Regional Federal da 1ª Regiã",0,
402069,TJGO abre inscrições para a 2ª edição do casamento LGBTQIA+,"O Tribunal de Justiça de Goiás (TJGO) recebe, a partir desta segunda-feira (26/1), as inscrições de casais interessados em participar da 2ª edição do Casamento Comunitário gratuito para a população LGBTQIA+. A iniciativa é da Presidência do TJGO, em parceria com a Corregedoria do Foro Extrajudicial e o Comitê de Equidade e Diversidade de Gênero. As inscrições vão até o dia 12 de fevereiro, ou até ",0,
412530,"Mutirões, prioridade processual e escuta protegida marcam mobilização nacional pela infância","Toda criança e todo adolescente têm direito a crescer em segurança, protegidos de todo tipo de violência. Com esse compromisso, assumido pelo Estado e pela sociedade, o Poder Judiciário promoverá, ao longo do mês de maio, uma mobilização nacional voltada ao fortalecimento de políticas públicas infantojuvenis. Pela primeira vez, tribunais de todo o país participarão do Mês da Infância Protegida, in",6,
406046,Julgamento valoriza a finalidade da política de cotas raciais de reduzir desigualdades estruturais,"O Plenário do Conselho Nacional de Justiça (CNJ) determinou que o Tribunal de Justiça do Ceará (TJCE) nomeie, independentemente de novo concurso, candidatos cotistas e pessoas com deficiência aprovados para o cargo de Técnico Judiciário no Edital 1/2023, até o limite de 42 vagas. A decisão foi tomada na 1ª Sessão Extraordinária de 2026, realizada nesta terça-feira (3/3), durante julgamento do Proc",8,
411376,Justiça Eleitoral em PE participa do PopRuaJud 2026,"O Tribunal Regional Eleitoral de Pernambuco (TRE-PE) participou, na quinta-feira (23/4), da primeira edição do Mutirão PopRua Jud de 2026, iniciativa voltada ao atendimento da população em situação de vulnerabilidade. A ação ocorreu das 8h às 12h, no Centro Integrado de Atenção à População em Situação de Rua ( Cinpop ) da Prefeitura do Recife, no bairro de Santo Amaro, no Recife. Durante o mutirão",0,
405378,TRT-MG apresenta iniciativa que incentiva conciliação no evento Disseminando Boas Práticas do Poder Judiciário,"O Conselho Nacional de Justiça (CNJ) promoveu, nesta quarta-feira (25/2), a 27ª edição do evento Disseminando Boas Práticas do Poder Judiciário. O evento foi realizado on-line e reuniu representantes de vários tribunais do país para a apresentação de iniciativas que estão contribuindo para uma maior eficiência do Poder Judiciário brasileiro. O TRT-MG participou contribuindo com a apresentação da p",3,
407452,Pesquisas apresentam perfis de autores de violência doméstica e barreiras enfrentadas por mulheres na Justiça,"O Conselho Nacional de Justiça (CNJ) promoveu um webinário sobre violência doméstica e familiar contra a mulher como parte da série “Seminário de Pesquisas Empíricas Aplicadas às Políticas Judiciárias”, organizada pelo Departamento de Pesquisas Judiciárias. Durante o encontro, pesquisadores apresentaram estudos que analisam diferentes dimensões do fenômeno, como o perfil de autores de violência, b",4,
407111,Encontro discute avanços e desafios do Sistema Nacional de Adoção,"O Tribunal de Justiça de Alagoas (TJAL) sediou, nesta quinta-feira (12), a abertura do I Encontro de Administradores/as Estaduais do Sistema Nacional de Adoção e Acolhimento (SNA). A ferramenta, desenvolvida pelo Conselho Nacional de Justiça (CNJ), reúne e monitora os processos de adoção de crianças e adolescentes no Brasil. O evento contou com a presença do conselheiro Fabio Esteves. O presidente",6,
414838,Justiça reforça importância da adoção legal e amplia ações de proteção à infância no Amazonas,"O Tribunal de Justiça do Amazonas (TJAM), por meio do Juizado da Infância e da Juventude Civil da Comarca de Manaus, reforça nesse “Dia Nacional da Adoção” (25/5), a importância da adoção legal como instrumento de garantia de direitos, proteção e construção de vínculos afetivos seguros para crianças e adolescentes acolhidos em instituições no estado. Em alusão à data, ao longo do mês de maio o Jui",6,
416120,Inteligência Artificial: CNJ aprova orientações para a manutenção da segurança jurídica,"A adoção de medidas para preservar a segurança jurídica no contexto de uso de Inteligência Artificial na Justiça é o foco da nota técnica aprovada na 9ª Sessão Ordinária de 2026 do Conselho Nacional de Justiça (CNJ), realizada nesta terça-feira (9/6). As orientações buscam reduzir os riscos de interferência de comandos escondidos inseridos em arquivos processuais – chamados de prompt injection – q",1,
407899,Proposta de portal busca ampliar transparência sobre despesas retroativas do Judiciário,"Para ampliar a transparência na divulgação de despesas de pessoal relativas a períodos anteriores, o Conselho Nacional de Justiça (CNJ) apresentou, ao final da 3ª Sessão Ordinária de 2026, realizada nesta terça-feira (17/3), proposta para instituir o Portal Nacional de Passivos Funcionais no âmbito do Poder Judiciário. A medida foi formalizada no Ato Normativo n. 0001742-79.2026.2.00.0000, de rela",1,
411827,Direitos do Trabalho serão discutidos no âmbito do sistema interamericano,"Especialistas nacionais e internacionais se reúnem em Brasília para discutir os desafios contemporâneos da proteção ao trabalho e a centralidade dos direitos sociais nas democracias constitucionais. Esse debate será o foco do Seminário Internacional Constitucionalismo Social e Direito Internacional do Trabalho, marcado para o dia 4 de maio, a partir das 10h, na sala de sessões da Segunda Turma do ",3,
402711,Gestão de resíduos sólidos será o foco da II Semana da Pauta Verde,"A pauta ambiental será destaque no Judiciário durante a II Semana da Pauta Verde , marcada para acontecer entre os dias 8 e 12 de junho de 2026, em todo país. Nesta edição, o foco será nos processos estruturais relacionados à gestão de resíduos sólidos, especialmente lixões e aterros sanitários. O planejamento do evento, cujos contornos foram definidos ainda em 2025, foi objeto de reunião de alinh",7,
406732,Ação de cidadania voltada a mulheres no Pará,"A Justiça Federal, por meio do Centro Judiciário de Conciliação (Cejuc), realizou pela primeira vez em sua história, na segunda-feira (9/3), uma ação de cidadania voltada exclusivamente às mulheres. Centenas delas, que vieram ao edifício-sede da Seção Judiciária do Pará (SJPA), puderam acessar vários serviços, da emissão de documentos à realização de exames médicos, como também desfrutaram de vári",4,
410872,Justiça do Trabalho faz visita preparatória na região do Marajó (PA) para ações de itinerância,"Representantes do Tribunal Superior do Trabalho (TST) e do Conselho Superior da Justiça do Trabalho (CSJT) estiveram, na última semana, no Pará, em visitas e reuniões para definir as ações da Justiça Itinerante na região da Ilha do Marajó, que será realizada de 18 a 22 de maio. O objetivo é ampliar o acesso à Justiça e a serviços essenciais em regiões de difícil acesso, como é o caso do arquipélag",0,
404355,"Julgamentos de feminicídio aumentam em 17%, aponta CNJ","A Justiça brasileira julgou, em média, 42 casos de feminicídio por dia em 2025, um aumento de 17% em comparação ao ano anterior. Ao todo, foram 15.453 julgamentos enquadrados na Lei do Feminicídio (13.104/2015), que considera a morte de mulheres por menosprezo ou discriminação à condição de gênero. No ano passado, o Poder Judiciário recebeu 11.883 novos casos, uma média de 32 por dia e um aumento ",2,
400612,Projeto Leitura Amiga estimula hábito de leitura em crianças e adolescentes acolhidos em São Paulo,"O projeto Leitura Amiga, iniciativa do Tribunal de Justiça de São Paulo (TJSP) que realiza leitura de livros para crianças e adolescentes em situação de acolhimento, completou cinco anos. O projeto foi criado em 2020, durante a pandemia, pela juíza da Comarca de Bauru Marina Freire. Com mais de 135 leitores voluntários e 35 casas de acolhimento participantes, os encontros acontecem de segunda a se",6,
400025,Agenda Justiça Juvenil é destaque em retrospectiva do ano na área socioeducativa,"“Ninguém me explicou o que ia acontecer depois.” A frase aparece com frequência em relatos reunidos na publicação Escrevivências da Socioeducação , lançada recentemente pelo Conselho Nacional de Justiça (CNJ), que evidencia desafios para maior protagonismo e participação dos adolescentes nas políticas socioeducativas. Em 2025, o CNJ atuou por meio de seu Departamento de Monitoramento e Fiscalizaçã",5,
405770,Registre-se Brasil Parente realiza nova etapa no Vale do Javari,"As populações indígenas do Vale do Javari (AM) recebem, a partir desta segunda-feira (2/3), uma nova edição do “ Registre-se: Brasil Parente “. A iniciativa coordenada pela Corregedoria Nacional de Justiça leva cidadania por meio da emissão de certidões de nascimento e de outros documentos civis básicos, contribuindo para o enfrentamento ao sub-registro. O atendimento segue até sexta-feira (6/3). ",0,
411180,"Registre-se!: Com 10,5 mil atendimentos, Justiça do AP apresenta maior índice proporcional do país","A Corregedoria-Geral de Justiça do Tribunal de Justiça do Amapá (CGJ/TJAP) apresentou, nesta quarta-feira (22), o balanço da 4ª Semana Nacional do Registro Civil “Registre-se!”, realizada entre os dias 13 e 17 de abril de 2026. A iniciativa, coordenada pelo Conselho Nacional de Justiça (CNJ) e executada pela CGJ/TJAP, com suporte da Presidência do TJAP, alcançou, pela primeira vez, todos os 16 mun",0,
407638,Novo Estatuto orienta magistratura brasileira à luz do Sistema Interamericano de Direitos Humanos,"O Conselho Nacional de Justiça (CNJ) aprovou, nesta terça-feira (17/3), durante a 3ª Sessão Ordinária de 2026, a criação do Estatuto da Magistratura Brasileira Interamericana. A medida tem como objetivo orientar a atuação de magistrados/as brasileiros/as à luz do Sistema Interamericano de Direitos Humanos, com foco na incorporação de normas e entendimentos internacionais no âmbito do Poder Judiciá",3,
413849,Justiça Restaurativa no Acre inclui pessoas indígenas privadas de liberdade,"Pessoas indígenas em situação de privação de liberdade passarão a ser incluídas nos círculos de construção de paz desenvolvidos pelo Tribunal de Justiça do Acre (TJAC). A iniciativa foi debatida na manhã dessa segunda-feira, 18, durante reunião realizada na sede do Judiciário acriano, entre representantes do Núcleo de Justiça Restaurativa (Nujures), da Fundação Nacional dos Povos Indígenas (Funai)",5,
